,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
84,2022-09-14 12:59:49+00:00,https://twitter.com/ReadDailyCoin/status/1570034585429495809,ReadDailyCoin,Hootsuite Inc.,"Zug, Switzerland","📣Uncertainty About the Merge Breeds #Bearish Sentiments, Where will the Price of #Ethereum Go? 🤔 Find out 👇

#ETH #PoW #PoS #CryptoNews #crypto #cryptocurrency #cryptocurrencies
 https://t.co/MFGgIVBBAd",2,1,0,1
85,2022-09-14 12:59:36+00:00,https://twitter.com/Crosswolfxx/status/1570034528755896323,Crosswolfxx,Twitter for iPhone,"Kentucky, USA",Tweet #147 #verified Please verify @WeAreSaitama The World is Watching and our 400k followers!👀👀 #SaitamaWolfPack‌4Life #SaitaPro #SaitaRealty #SaitamaTechnologyLLC #Bullish #CryptocurrencyNews #DeFi #Diversity #DiamondHands #DYOR #Verified #ETH #EagleFC #StrongerTogether #HODL https://t.co/rnV05O480V,4,2,0,2
86,2022-09-14 12:58:02+00:00,https://twitter.com/ICEBOYBILL/status/1570034134365634561,ICEBOYBILL,Twitter for Android,,"I'm Bullish on $ETH merge ✌️
#ETH #cryptocurrencies",0,0,0,1
87,2022-09-14 12:38:36+00:00,https://twitter.com/BoneSmasher_/status/1570029247455977474,BoneSmasher_,Twitter for iPhone,,"December 31st 1999, celebrating the new year eve with friends and family. The news of the 2000 bug was real: computer shutting down, economy crash, chaos. You know what, nothing happened. #eth is about to merge, new bug and new chaos? 
#Crypto #nft",9,1,0,7
88,2022-09-14 12:34:46+00:00,https://twitter.com/danuscha_93/status/1570028281570656257,danuscha_93,Twitter Web App,,"@cryptoskullx Hey Skull, 

Guess who is bullish on $Sandren and it’s new tokenomics? The $Cliff dev himself was on VC for 2 hours yesterday vouching for it 👀

You know how these unique tokens run hard like $Cliff, $Pyro and $Spiral? 

I’ve been warning everyone since 20k 👀

$eth #eth $hoichi",10,2,0,5
89,2022-09-14 12:00:07+00:00,https://twitter.com/RetrospectApps/status/1570019560635437059,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1592.73$ | -8.27%
🕖-score -4.641855626326963
📈Market View: 8.43 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
90,2022-09-14 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1570019541949861890,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 14, 2022 @ 08:00 EDT is 
51% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
91,2022-09-14 11:53:44+00:00,https://twitter.com/TediGanja/status/1570017954179481600,TediGanja,Periscope,"Boston, MA",What investors  can expect from  Ethereum’s Merge?  Crash or Pump?  #EthereumMerge #ETH #POS #167 https://t.co/cIKfHCOLGQ,7,2,0,1
92,2022-09-14 11:30:16+00:00,https://twitter.com/noahcryptoyt/status/1570012048263872514,noahcryptoyt,Twitter for iPhone,Kadena Germany,"$ARKD TGE or #ETH merge, what are you more bullish on?",7,0,1,5
93,2022-09-14 11:27:12+00:00,https://twitter.com/TheArabCrypto/status/1570011277870899202,TheArabCrypto,Twitter for iPhone,"Dubai, United Arab Emirates","The most bullish nfts on rarible owner is my friend, I am definitely buying a bunch with the utility they have 💹 🔥@rarible  #NFTs #NFT #dynamicnft #nftart  #opensea #rarible #eth #Ethereum",4,1,1,5
94,2022-09-14 11:07:44+00:00,https://twitter.com/bitcoinagile/status/1570006377975939072,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Trend  14th Sept 2022 for COINBASE:ETHUSD by FXCM #ETH $ETH https://t.co/eoCrzLCXsY https://t.co/JPFSQowfNM,0,1,0,0
95,2022-09-14 11:00:07+00:00,https://twitter.com/RetrospectApps/status/1570004460579201026,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1602.32$ | -7.62%
🕖-score -8.660261655011654
📈Market View: 8.52 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,1,0,0
96,2022-09-14 10:57:00+00:00,https://twitter.com/MythicProto/status/1570003678622322690,MythicProto,Twitter for iPhone,Mythical Realm,"The much anticipated #Eth merge is here!🙌🏻 

⚠️ Caution - don't be blindly bullish on the merge as it won't change all that much immediately

⛔️ Safety 1st - It could be a ""sell the news"" event and you could lose $ trying to trade it

#ETHmerge #Crypto #Cryptocurrency #CryptoNews",3,1,0,1
97,2022-09-14 10:27:19+00:00,https://twitter.com/Carl_BuyFear/status/1569996207438675968,Carl_BuyFear,Twitter for iPhone,"Nowhere, Yet Everywhere",Looks like a bearish pennant #eth https://t.co/AQbUHvKyeH,1,0,0,1
98,2022-09-14 10:00:04+00:00,https://twitter.com/RetrospectApps/status/1569989348224819204,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1602.12$ | -7.05%
🕖-score -9.697512765999331
📈Market View: 3.42 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
99,2022-09-14 09:58:48+00:00,https://twitter.com/joyhodling/status/1569989028992413696,joyhodling,Twitter Web App,Australia,"The super oversold $ETH is aiming for $3191 to start with &amp; then $4400+. As circled, a similar situation around the end of 2018 was also present. Anyone buying at that time ended up with a generational opportunity. I believe #Ethereum is in such a state! 

I am bullish on #ETH! https://t.co/NaEPZ8LYaV",1,0,0,2
100,2022-09-14 09:54:53+00:00,https://twitter.com/TheCryptopion/status/1569988046317318147,TheCryptopion,Twitter Web App,Singapore,The Merge Crash #ETH #Ethereum,1,0,0,1
101,2022-09-14 09:30:37+00:00,https://twitter.com/DeSpaceDefi/status/1569981935887286273,DeSpaceDefi,SocialPilot.co,Worldwide,"Everyone is talking about #TheMerge - but what exactly is it?

We break it down in our latest article on DeSpace University 👇

Is the Merge #bullish or #bearish? Share your thoughts in the comments ✨

#eth #ethereum #merge #pow #pos #crypto #web3
https://t.co/Jyj1FnZCSM",9,5,1,7
102,2022-09-14 09:29:38+00:00,https://twitter.com/Carrotz07/status/1569981690789138435,Carrotz07,Twitter for Android,🇵🇭Metaverse,"@safineth Same sir, bullish on #ETH 😎🚀",0,0,0,0
103,2022-09-14 09:22:30+00:00,https://twitter.com/safineth/status/1569979894456635392,safineth,Twitter for Android,Earth ,"5,000 blocks left to be mined until #Ethereum merges to proof-of-stake.

I'm bullish on #ETH 🚀",14,5,0,3
104,2022-09-14 09:17:30+00:00,https://twitter.com/StableBenn/status/1569978637134491648,StableBenn,Twitter Web App,,"No queda absolutamente nada para The Merge y aún no sabes qué pasa? Aquí hay algunas cosas que deberias saber como proximo usuario de la red 👇
#Ethereum #TheMerge #ETH https://t.co/JZulFSdmqL",1,0,0,1
105,2022-09-14 09:00:02+00:00,https://twitter.com/RetrospectApps/status/1569974243059994625,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1598.77$ | -6.65%
🕖-score -6.248999999999999
📈Market View: 11.75 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
106,2022-09-14 08:49:05+00:00,https://twitter.com/DU09BTC/status/1569971487544844288,DU09BTC,Twitter for iPhone,Your Crypto Community | YCC →,Are you bullish or bearish on #ETH merge day?,8,0,1,11
107,2022-09-14 08:10:47+00:00,https://twitter.com/KryptoKorn_/status/1569961848723718152,KryptoKorn_,Twitter Web App,"New York, USA",Is this ETH merge going to be like the ball dropping in year 2000 when we thought we'd lose electricity and all the clocks would explode in our faces...? Everything was fine for those that remember... #EthereumMerge #ETHMerge #ETH,6,4,0,0
108,2022-09-14 08:00:02+00:00,https://twitter.com/RetrospectApps/status/1569959143594954753,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1611.31$ | -6.13%
🕖-score -6.5687596795727625
📈Market View: 6.04 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
109,2022-09-14 07:10:50+00:00,https://twitter.com/Rajpvt11/status/1569946758469550080,Rajpvt11,Twitter for Android,india,"With the #merge around the corner and prices still sky-rocking we've announced our prices for our NFTs, prices starting at 0.05ETH for whitelist holders.

It may be a bear market, but we're feeling #bullish 

#nfts #NFTJapan #NFTCommuntiy #eth #ETHMerge #EthereumMerge #nft",2,0,0,0
110,2022-09-14 07:02:12+00:00,https://twitter.com/TheTradingEngin/status/1569944588609097729,TheTradingEngin,Twitter for Android,Paris,#Ethereum gave a long-term #Bullish signal with the hash ribbon. It normally means that #miners have capitulated. #ETH https://t.co/hhtCDvuPMP,1,0,0,1
111,2022-09-14 07:00:10+00:00,https://twitter.com/RetrospectApps/status/1569944077952585729,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1609.56$ | -5.74%
🕖-score -5.918444444444443
📈Market View: 7.5 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
112,2022-09-14 06:38:04+00:00,https://twitter.com/Schwung_sol/status/1569938512342032386,Schwung_sol,Twitter Web App,,"ETHUSDT Perpetual Contract (TV)- after the big crash yesterday, trying to test the new resistance of 1627.75 - potential gap up once breach resistance.
#ETH #Bybit #cpiinflation #cryptocrash 
* THIS IS BASED ON MY OWN RESEARCH, NOT A BUY CALL, NFA DYOR. https://t.co/WhM9krmqiJ",1,0,0,3
113,2022-09-14 06:13:08+00:00,https://twitter.com/startinginvest_/status/1569932238493724672,startinginvest_,Twitter Web App,BE,"#Ethereum corrigeerde lager onder $1.650 ten opzichte van de Amerikaanse dollar.
#ETH moet boven de $1.550 ondersteuningszone blijven om een ​​scherpe bearish omkering te voorkomen.

Ethereum begon een belangrijke neerwaartse correctie en handelde onder het niveau van $1.650. https://t.co/buA3KnAsvE",1,0,0,1
114,2022-09-14 06:00:06+00:00,https://twitter.com/RetrospectApps/status/1569928960061874176,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1616.58$ | -5.99%
🕖-score 1.5270642732515665
📈Market View: 15.12 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
115,2022-09-14 05:53:29+00:00,https://twitter.com/ConfessionsFR/status/1569927295779115008,ConfessionsFR,Twitter for Android,Paris ,"J'ai investi 16 k € sur $ETH en DCA durant le crash covid.

#anecdotes #crypto #confessions #Cryptomonnaies #eth #dca #covid https://t.co/6bq5LQ3CCP",295,21,0,27
116,2022-09-14 05:20:35+00:00,https://twitter.com/JuanChavMaci/status/1569919014935330818,JuanChavMaci,dlvr.it,"Queretaro, Mexico","Ethereum corrected lower below $1,650 against the US Dollar. ETH must stay above the $1,550 support zone to avoid a sharp bearish reversal. Ethereum started a key downside correction and traded below the $1,650 level. The price is now trading below $1,650 and the 100… #ETH https://t.co/9jw489qSGW",0,0,0,1
117,2022-09-14 05:00:03+00:00,https://twitter.com/RetrospectApps/status/1569913847057715202,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1618.54$ | -5.76%
🕖-score -3.158995977473852
📈Market View: 16.36 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
118,2022-09-14 04:00:34+00:00,https://twitter.com/RetrospectApps/status/1569898876152283136,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1594.42$ | -6.63%
🕖-score -5.85612814476975
📈Market View: 6.42 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
119,2022-09-14 04:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1569898745642246147,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 14, 2022 @ 00:00 EDT is 
80% bearish 
 #bearmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
120,2022-09-14 03:53:48+00:00,https://twitter.com/Malik_Israar/status/1569897174846312448,Malik_Israar,Twitter for iPhone,"Lahore, Pakistan ","#ETH merge:

Market already smashed so badly.I personally believe this sell news event absorbed by market in  last night dump.

Expecting not a severe crash on #Ethereum again.I might be wrong.

A nasty daily candle telling the whole story.",0,0,0,1
121,2022-09-14 03:53:02+00:00,https://twitter.com/Israr_Ahmad___/status/1569896981497057280,Israr_Ahmad___,Twitter for iPhone,"Lahore, Pakistan","#ETH merge:

Market already smashed so badly.I personally believe this sell news event absorbed by market in  last night dump.

Expecting not a severe crash on #Ethereum again.I might be wrong.",1,0,0,2
122,2022-09-14 03:39:21+00:00,https://twitter.com/NFTyDLuffy/status/1569893537193332738,NFTyDLuffy,Twitter for Android,"Colorado, USA","Over all I'm still bullish on eth and crypto, I'm encouraged by the NFT integration to corporate businesses with the Starbucks news recently. We just have a lot going on in the world and we need time to let it figure itself out. Great accumulation time is now!! #WGMI #NFA #ETH",1,0,0,0
123,2022-09-14 03:32:45+00:00,https://twitter.com/bitcoinagile/status/1569891879667519490,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Trend  14th Sept 2022 for COINBASE:ETHUSD by desmondlzw #ETH $ETH https://t.co/3wWY8RxKS0 https://t.co/mqnKn6kokz,0,0,0,0
124,2022-09-14 03:30:00+00:00,https://twitter.com/Crypto_AtoZ_/status/1569891184453079040,Crypto_AtoZ_,Twitter Web App,,"In approximately 24h: ETH merge
The #Ethereum merge is a bullish event for #ETH:
- 99.9% less energy consumption
- Deflationary thanks to EIP 1559

But will not lower gas fees yet.
For that we need Sharding which is anticipated for 2023 and requires the merge!",1,0,0,2
125,2022-09-14 03:00:09+00:00,https://twitter.com/RetrospectApps/status/1569883672349741062,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1594.42$ | -6.63%
🕖-score -9.207333333333333
📈Market View: 2.58 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
126,2022-09-14 02:56:18+00:00,https://twitter.com/Lorae_Kn/status/1569882703348256769,Lorae_Kn,Twitter for iPhone,Remote,"Here’s a little throwback who is looking forward? What will this mean for the price of NFTs? Is this the reason for the crash? Tell me your thoughts 

#TheMerge #wtfcrypto #eth #ethereum #Crypto #cryptocrash #EthereumMerge #web3 #nfts https://t.co/PJawISLehK",1,1,0,3
127,2022-09-14 02:33:07+00:00,https://twitter.com/Chris_Wealths/status/1569876872330199042,Chris_Wealths,Twitter for Android,,@0x_faith @ZUKUVERSE Bullish 🚀#Zukuverse #EnterTheJungle #Zuku #ETH #NftCommunity @ZUKUVERSE https://t.co/Kf2EVPpsDx,3,0,0,1
128,2022-09-14 02:30:24+00:00,https://twitter.com/CryptoSignalMs/status/1569876188964978696,CryptoSignalMs,Zapier.com,,"📈🚀 #ETH - 🚨SIGNAL🚨 Our algorithms Identify a Bullish (BUY) Signal for $ETH at Price 1582.4726592419038 

🔁 Retweet if you want to MOON 🚀 🌕

🚀 Get these signals: https://t.co/oapUtcTkNX https://t.co/qSa6xl3tsd",1,0,0,0
129,2022-09-14 02:00:11+00:00,https://twitter.com/RetrospectApps/status/1569868583395786753,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1580.75$ | -6.65%
🕖-score -5.136028646594562
📈Market View: 7.97 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
130,2022-09-14 01:29:55+00:00,https://twitter.com/julepsinjanuary/status/1569860963750363138,julepsinjanuary,Twitter for Android,"Charlotte, NC, USA",Forever #bullish on my @ETHrBrews ❣️#BREWCREW #nftUTILITY #NFTease #eth #ether #nftfamily #NFTCommunity #Web3 #nft #nftpfp #nftpp #3Dart #brewskis 🍻 https://t.co/IHlzYnuWhi,5,0,0,3
131,2022-09-14 01:19:30+00:00,https://twitter.com/dinkumNFLfan/status/1569858345414311937,dinkumNFLfan,Twitter Web App,outback QLD ,"Have been mining $RVN since the #ETH london fork.. 45k RVN rewards paid out. bearish on ETH regarding  #themerge. Bullish for RVN (+300% volume, x2 rvn/usd and the merge isn't here yet)",1,0,0,0
132,2022-09-14 01:10:51+00:00,https://twitter.com/TomCrownCrypto/status/1569856165818802184,TomCrownCrypto,Twitter Web App,Blockchain,"#ETH Funding is MASSIVELY bullish.. Shorters getting really over zealous with only 27~ hours to go.
Not financial advice, but there is some $ to be made providing liquidity (1x long) https://t.co/xjgXKATBbq",31,4,0,6
133,2022-09-14 01:00:04+00:00,https://twitter.com/RetrospectApps/status/1569853454629195778,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1570.67$ | -7.0%
🕖-score -42.48593181818182
📈Market View: -1.92 🙁
📆24h: Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
134,2022-09-14 00:50:13+00:00,https://twitter.com/coincondition/status/1569850974625271817,coincondition,IFTTT,"Sydney, New South Wales","BULLISH (delayed alert by 3d)   #ETH

Get 5% discount in fees @ FTX: https://t.co/Pft1VM1tXh

Any views expressed are personal entertainment views &amp; shouldn't form basis for making investment decisions, nor be construed as a recommendation or advice to engage in investment tran…",0,0,1,0
135,2022-09-14 00:26:25+00:00,https://twitter.com/DanOliverTweets/status/1569844985926664192,DanOliverTweets,Twitter for Android,,"There's still time to get in early on my collection.

Each work was hand-drawn by me.

Each person tells a story.

This series is ripe to explode!  📈📈📈

Get in while you can.  🙌🍾

https://t.co/UTsIlbIofy

#nft #nfts #eth #art #nftcollector #artbuy #minimalism #theminimalists",7,1,1,0
136,2022-09-14 00:22:41+00:00,https://twitter.com/ShrekBTC/status/1569844044695740416,ShrekBTC,Twitter Web App,Duloc,"$ETH/USD #eth #ethereum 

Have been consistent in saying bulls need a flip of $1700 in order for me to flip/remain bullish (even got that fakeout to $1800)

Teased it momentarily, but failed

Looking for $1300-$1400 now *so long as we remain under $1700*

https://t.co/ZYgMITUVv1 https://t.co/H601vYuaTN",1,0,1,0
