,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
74,2023-02-28 22:39:08+00:00,https://twitter.com/sophykinz/status/1630699148402995206,sophykinz,Twitter for iPhone,,"Y'all check out this bullish news!!
If you're still fading $KNDM despite this news, I don't think you're ever gonna make it lol
@joeyhickson is busy getting more partnership and sponsorship for #KNDM.
More bullish news #ETH #Crypto #100XGem @KingdomERC @Gigawolf83 @Kingdom_Sundae https://t.co/qQpi5MI68l",10,7,0,15,0.5242,"Sentiment(polarity=0.475, subjectivity=0.5)"
75,2023-02-28 22:38:41+00:00,https://twitter.com/Feras_Seef/status/1630699036935159808,Feras_Seef,Twitter Web App,محافظة عمان,@AIPADTECH #ai #aipad #launchpad #bullish #artificialintelligence #agix #chatgpt,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
76,2023-02-28 22:38:25+00:00,https://twitter.com/Zoe_OnTheRun/status/1630698969587236864,Zoe_OnTheRun,Twitter for iPhone,"Steubenville, Oh","I just took action to support innovation and the crypto industry. Your voice matters, join today! #GetItRight #BTC #crypto #Web3  #bullish #cryptocurrency #BullRun #crypto435 

https://t.co/xKZXt6BrSl",1,0,0,0,0.784,"Sentiment(polarity=0.125, subjectivity=0.1)"
77,2023-02-28 22:37:30+00:00,https://twitter.com/AlphaDon09/status/1630698737902157830,AlphaDon09,Twitter for iPhone,"Okinawoods, USA","@That_Guy_Derek @apefinfts @akidcalledbeast @HMN5_NFT WE ARE #HMN5 🧬 
WE ARE #BULLISH 🐂",5,4,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
78,2023-02-28 22:37:25+00:00,https://twitter.com/bitcoinagile/status/1630698716196659201,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Descending Triangle + Bullish Divergence = Confluence for OKX:ANTUSDT.P by Blockbullder #bitcoin #crypto #btc $btc https://t.co/jHrWt9YWlA https://t.co/BMeRr9Z2W2,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
79,2023-02-28 22:37:20+00:00,https://twitter.com/SamNelson2010/status/1630698693966938113,SamNelson2010,Twitter for Android,,"@CryptoEmdarks This is possible. Another bullish rally in March will take $BTC past $30k.

A repeat of January's rally will push not only #Bitcoin, but alts like $ETH, MATIC, EGLD &amp; $SYS even higher.",0,0,0,1,0.5023,"Sentiment(polarity=0.0, subjectivity=0.6875)"
80,2023-02-28 22:37:18+00:00,https://twitter.com/cryptoclickio/status/1630698688220635140,cryptoclickio,Make (formerly Integromat),"New York, NY",🔥 Descending Triangle + Bullish Divergence = Confluence❓ Check the post https://t.co/kgRND2GeVN #bitcoin @tradingview #crypto $btc #btc,0,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.0)"
81,2023-02-28 22:36:40+00:00,https://twitter.com/CryptoMedit/status/1630698525473361920,CryptoMedit,Twitter Web App,,"$VRA / $USDT
I really like how it Jumped there at $0.58, 0.618 Fib Level (Golden Pocket) on the Daily Timeframe!
Bias bullish in short term and Long Term!!!
#vra @verasitytech #altcoins #BTC https://t.co/kHEDQ88FNL",47,3,0,7,0.5516,"Sentiment(polarity=0.08046875, subjectivity=0.27999999999999997)"
82,2023-02-28 22:35:51+00:00,https://twitter.com/morocotacoin/status/1630698321688899584,morocotacoin,Twitter for iPhone,Worldwide,"🗣️ Vitalik Buterin expuso cuál es el mayor problema del #Ethereum 👇🏻

🧑🏻‍💻 “Queda mucho trabajo por hacer en la red etérea en relación con las elevadas comisiones de las transacciones”, dijo https://t.co/gT8F8IjBdY",3,4,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
83,2023-02-28 22:35:43+00:00,https://twitter.com/GotechAnalytics/status/1630698286381252614,GotechAnalytics,Twitter Web App,,"Olha ai um provável movimento da #BTC  ...  Todo mundo vai estar olhando para o rompimento do suporte da LTA (azul) e vai esquecer do suporte na linha verde, região onde vai ter muita gente entrando vendida e dando gás pra BTC voltar a subir, consumindo os stops dos vendidos. https://t.co/hF3An7Iykm",0,0,0,0,-0.1531,"Sentiment(polarity=0.0, subjectivity=0.0)"
84,2023-02-28 22:35:22+00:00,https://twitter.com/APE8FUNGUS/status/1630698199869538306,APE8FUNGUS,Twitter for iPhone,,"$SPX $SPY $DJX $DIA $RUT $IWM $NDX $QQQ 

🧸 #Bearish 

Sigma 3 1500 day bottom channel breach and sigma 3 375 day there to catch us. Sigma 3 1500 would then turn to resistance until QE came back is my guess https://t.co/DPfHveFodf",1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
85,2023-02-28 22:35:08+00:00,https://twitter.com/EghtesadiPayam/status/1630698141870706690,EghtesadiPayam,Twitter Web App,Islamic Republic of Iran,#ai #aipad #launchpad #bullish  very gooood,0,1,0,0,0.0,"Sentiment(polarity=0.2, subjectivity=0.3)"
86,2023-02-28 22:34:57+00:00,https://twitter.com/take_gains/status/1630698093917384704,take_gains,Twitter Web App,In the profit,"🧵 Rather than leaving you in the dark, let's dive right in! Please like, share, and retweet!  🧵 

🪡There is mixed sentiment in the crypto market. #Bullish sentiment is suggested by some indicators, while #bearish sentiment is indicated by others.
-
🪡According to the OI and…",5,1,0,0,0.7639,"Sentiment(polarity=0.09880952380952379, subjectivity=0.3952380952380952)"
87,2023-02-28 22:30:29+00:00,https://twitter.com/BalanceOt/status/1630696970225438720,BalanceOt,ot_balance_promo_bot,,"YOUR PRIVATE TRADING ASSISTANT 🚀

#AI look at hourly charts $ADA #ADA

According to the chart, momentum is bearish for the moment. Price bounced from the double top formation at...

Just choose your coin and be an expert!
#crypto #trading

CHECK https://t.co/Gm1Mua8CwN https://t.co/ihbQEuG5oa",2,0,0,0,0.2714,"Sentiment(polarity=0.20833333333333334, subjectivity=0.2916666666666667)"
88,2023-02-28 22:27:23+00:00,https://twitter.com/News11Break/status/1630696190265229314,News11Break,Twitter for iPhone,"Barnstable Town, MA",I love these technical levels on $DLTR let’s hope Fundamentals agree with me tomorrow when they Report Q4 Earnings. Are you #Bullish or #Bearish ??? https://t.co/UHsduLFI7i,2,1,0,2,0.879,"Sentiment(polarity=0.25, subjectivity=0.35)"
89,2023-02-28 22:26:51+00:00,https://twitter.com/V_PYxY/status/1630696055707770881,V_PYxY,Twitter for iPhone,"Paris, France","Or, subtle green and red rectangles accompanied by a yellow line repeating the same thing might perhaps fit with the bullish dis scenario, basically hidden. the one where my yellow line is only at the prelude of its story 💚 #bitcoin 
#crypto $btc https://t.co/2WHBMQMJTM",0,0,0,0,0.7717,"Sentiment(polarity=-0.033333333333333326, subjectivity=0.29537037037037034)"
90,2023-02-28 22:26:41+00:00,https://twitter.com/TheSmartPhenix/status/1630696013953482755,TheSmartPhenix,Twitter Web App,,"🟢From a macro viewpoint, a breakout to the upside above this pattern would be a bullish indication for ETH.🔥

#ETH",0,0,0,0,-0.34,"Sentiment(polarity=0.0, subjectivity=0.1)"
91,2023-02-28 22:26:18+00:00,https://twitter.com/EghtesadiPayam/status/1630695919397097473,EghtesadiPayam,Twitter Web App,Islamic Republic of Iran,@AIPADTECH #ai #aipad #launchpad #bullish  gooood,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
92,2023-02-28 22:25:15+00:00,https://twitter.com/TheBrownGentYT/status/1630695656099594242,TheBrownGentYT,Twitter for iPhone,"Toronto, Ontario","Love seeing the data like this! My @DeFiKingdoms heroes have been slacking!

#JEWEL #Bullish",21,3,0,1,0.9302,"Sentiment(polarity=0.78125, subjectivity=0.6)"
93,2023-02-28 22:25:14+00:00,https://twitter.com/AbhipraGroup/status/1630695650999558144,AbhipraGroup,Abhipra Market Updates,"Delhi, India","#JSWSteel $JSWSTEEL Daily Chart
#SuperTrend suggests #Bearish trend
#Resistance level at 700.43
#SmoothedHeikenAshi suggests #Bearish trend
Relative Strength Index (#RSI) in #Oversold zone
Open account at https://t.co/giz54B9qdU and start #investing in #StockMarket https://t.co/hWAQfUJ3ku",0,0,0,0,0.4939,"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)"
94,2023-02-28 22:22:53+00:00,https://twitter.com/TheSmartPhenix/status/1630695059992526849,TheSmartPhenix,Twitter Web App,,"ETH has been consolidating in a bullish ascending triangle for almost nine months, and a pronounced pattern of rising lows over time shows that buyers have been in charge.

#Education #Crypto #BTC #TRADINGTIPS #Trading #DUMP https://t.co/fvcFoELA77",0,0,0,1,-0.6289,"Sentiment(polarity=0.0, subjectivity=0.0)"
95,2023-02-28 22:22:36+00:00,https://twitter.com/crypto_karnage/status/1630694985690677248,crypto_karnage,Twitter Web App,,#Bitcoin Needs to to form Bullish Divs on the 4hr for this to retain bullish. Come on Bulls🐂 https://t.co/QzPbBfnAqz,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
96,2023-02-28 22:20:42+00:00,https://twitter.com/AkonoPreye/status/1630694508726820865,AkonoPreye,Twitter for Android,Portharcourt,"@CryptoEmdarks $Route of @routerprotocol is 💯 bullish, you can check it out yourself.

#Router uses a proprietary pathfinder algorithm to find the optimal route for cross-chain swaps.

#crosschain
#crypto https://t.co/f8tHO1vVat",1,0,0,1,0.3612,"Sentiment(polarity=0.0, subjectivity=0.0)"
97,2023-02-28 22:20:37+00:00,https://twitter.com/CountryPrideEnt/status/1630694489772679168,CountryPrideEnt,Twitter Web App,CountryPrideEnt1@gmail.com,#AMC #AMC #AMC #AMC #AMC #AMCSqueeze #Bullish  #AMC #AMC #AMC #AMC #AMC #AMCSqueeze #Bullish #AMC #AMC #AMC #AMC #AMC #AMCSqueeze #Bullish,6,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
98,2023-02-28 22:19:49+00:00,https://twitter.com/Alanfxtrade/status/1630694288458752002,Alanfxtrade,Twitter Web App,Paris,"TP 1.8R $SHIB 
stopped here bc #btc looks verry bullish rn https://t.co/idpAfOQGJQ",0,0,0,0,-0.2263,"Sentiment(polarity=0.0, subjectivity=0.0)"
99,2023-02-28 22:18:46+00:00,https://twitter.com/365cryptonews/status/1630694021550022656,365cryptonews,Make (formerly Integromat),Dystopia,"🟩 TRENDING NEWS
Sentiment: Bullish
Asset: ETH

AI Altcoin Based on Cardano (ADA) Rallies After Elon Musk ChatGPT Rumors Swirl

https://t.co/wHzJX4Aum7

$ETH #ETH @ethereum #ethereum @VitalikButerin",1,0,0,0,0.3612,"Sentiment(polarity=0.0, subjectivity=0.0)"
100,2023-02-28 22:16:59+00:00,https://twitter.com/DiyImplementer/status/1630693572511932426,DiyImplementer,Twitter for Android,"New York, USA","@CasPiancey Crash course by  Michael Saylor on how to washtrade shitcoins using #FTX/#FTT as an example. 

Apply his washtrading technique to #Bitfinex/#Tether/#BTC  SCAM and you would understand how #Bitcoin was pumped to $64K. 

https://t.co/S8OCsoiY3D",1,0,0,2,-0.7983,"Sentiment(polarity=0.0, subjectivity=0.0)"
101,2023-02-28 22:16:55+00:00,https://twitter.com/dadefuga_/status/1630693559060799494,dadefuga_,Twitter for Android,,@UtopiaAvatars @tokenproof Lfg #Bullish,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
102,2023-02-28 22:16:20+00:00,https://twitter.com/randrannor/status/1630693411211685888,randrannor,Twitter Web App,,"$ETH #Ethereum LTF Update
Ben daha ne yapayım yauw :D 
Büyük resimde biasım bullish ancak swing bölgeler kırılmadan(turuncu noktalar) scalp shortlar kovalanabilir. Mor kutu ve turuncu çizgi scalp short aranabilecek bölgeler. Ancak max 0.5R atılmalı bence bu shortlara. https://t.co/HkGLjAKLis",2,0,1,0,0.6166,"Sentiment(polarity=0.5, subjectivity=0.65)"
103,2023-02-28 22:15:58+00:00,https://twitter.com/CryptoZanks/status/1630693316294500353,CryptoZanks,Twitter Web App,𝓜𝓮𝓽𝓪𝓿𝓮𝓻𝓼𝓮,"You should really be in the BNS DAO👀👀👀👀
What makes you bullish on .btc?

12x12.BTC👇https://t.co/iem9K2wBud

#NFT #BTC #Bitcoin #BTCnfts #BitcoinNFT #BTCUSD #BTCIM #Crypto #Cryptocurency https://t.co/oq1o54pyDW",3,0,0,3,0.0,"Sentiment(polarity=0.2, subjectivity=0.2)"
104,2023-02-28 22:15:50+00:00,https://twitter.com/2xCapitaI/status/1630693284002557952,2xCapitaI,Twitter for iPhone,,"monthly close at this level will invalidate a potential triple bottom pattern to 17k
The downside re test will be around 19700-19400, bearish short term ( March ) bullish mid term ( April - may ) after successive re test of 19,7-19,4K we can target break of the 25k 
#bitcoin https://t.co/XjFVIbsoYP",1,0,1,1,0.0258,"Sentiment(polarity=0.0, subjectivity=0.43333333333333335)"
105,2023-02-28 22:15:38+00:00,https://twitter.com/x1_Reflex/status/1630693236053254145,x1_Reflex,Twitter for Android,,"#BTC El mercado sigue tomando posiciones #short en su mayoría ¿Que hacemos nosotros? Ir en contra de ellos, movernos con la ballena arriba hay dinero💰 #BTC$26,000 próximamente +14% de subida. Importante que se reteste el área de $21800 para testear el mercado https://t.co/59elHtfXlv",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.3)"
106,2023-02-28 22:14:16+00:00,https://twitter.com/AbhipraGroup/status/1630692889490771968,AbhipraGroup,Abhipra Market Updates,"Delhi, India","#ShreeCement $SHREECEM Daily Chart
#SuperTrend suggests #Bearish trend
#Resistance level at 26657.36
#SmoothedHeikenAshi suggests #Bullish trend
Relative Strength Index (#RSI) in Neutral zone
Open account at https://t.co/giz54B9qdU and start #investing in #StockMarket https://t.co/5n5ogkqquD",0,0,0,0,0.4939,"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)"
107,2023-02-28 22:13:35+00:00,https://twitter.com/web3academy_/status/1630692717872177153,web3academy_,Twitter Web App,,"Yuga launched a collection on #Bitcoin and the total inscriptions just surpassed the total of 200k.

Are you bullish on #Bitcoin #NFTs ?",3,2,0,1,0.128,"Sentiment(polarity=0.0, subjectivity=0.75)"
108,2023-02-28 22:10:54+00:00,https://twitter.com/iamroger/status/1630692041779707905,iamroger,Twitter for iPhone,Millionaires island,"BULLISH!! I love $Shido and i love $Marvin

Great partnership 🤝 

#marvin #shido #bsc #eth #memes",29,26,0,14,0.9335,"Sentiment(polarity=0.6, subjectivity=0.65)"
109,2023-02-28 22:10:33+00:00,https://twitter.com/brilSG30/status/1630691953846411265,brilSG30,Twitter for Android,,"@ethpadofficial #ai #aipad #launchpad #bullish
Bullish!!!",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
110,2023-02-28 22:10:22+00:00,https://twitter.com/MasterTrader91/status/1630691908199784449,MasterTrader91,Twitter for iPhone,,"#DXY most likely to drop and #BTC most likely to Pump 

Possible retest 22800 - 23000

Though it happens. I’m overall Bearish on #Bitcoin untill closing above $27,000 https://t.co/j15zBWXeNI",3,1,1,0,-0.3321,"Sentiment(polarity=0.14285714285714285, subjectivity=0.5857142857142856)"
111,2023-02-28 22:09:53+00:00,https://twitter.com/fresianheat/status/1630691785184800771,fresianheat,Twitter for Android,"Manchester, England","Well...it's turning into a week of #bullish chaddiness at #degenx!...

...#Trending once again on #dextools 

...this #defi BEAST! is getting hotter each day!

https://t.co/bLi38ygygZ #avax https://t.co/Dg5YBTAxd3",12,4,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
112,2023-02-28 22:08:56+00:00,https://twitter.com/CryptoFido/status/1630691546143117315,CryptoFido,Twitter for iPhone,The Web,People starting to be so bearish on #Bitcoin and they rightly are.. but this is just a pullback! Then $32k is coming 🎯,7,1,1,0,0.0,"Sentiment(polarity=0.17857142857142855, subjectivity=0.31785714285714284)"
113,2023-02-28 22:08:27+00:00,https://twitter.com/CalebFranzen/status/1630691427528179712,CalebFranzen,Twitter Web App,Read my 2023 Market Outlook:,"We have to stay objective here, fam!

In November 2022 &amp; early January 2023, I highlighted that #Bitcoin was forming a bullish RSI divergence.

Today, it's forming a bearish RSI divergence. Let's see how this plays out.

Stay flexible and recognize the risks, and you'll survive. https://t.co/WeUDlMrlwN",90,11,1,18,0.3274,"Sentiment(polarity=0.05, subjectivity=0.2)"
114,2023-02-28 22:07:50+00:00,https://twitter.com/ev_tech_stocks/status/1630691272280387584,ev_tech_stocks,Twitter for Android,"Melbourne, Victoria",#bitcoin 2 hrs to go if monthly candle closed below 23980 extremely bearish https://t.co/o9oAd7UXk8,0,0,0,1,0.0,"Sentiment(polarity=-0.1125, subjectivity=0.55)"
115,2023-02-28 22:07:09+00:00,https://twitter.com/APE8FUNGUS/status/1630691100628271104,APE8FUNGUS,Twitter for iPhone,,"$SPX $SPY $DJX $DIA $RUT $IWM $NDX $QQQ 

🧸 #Bearish 

@LynAldenContact @michaeljburry @TheRoaringKitty @saylor @jack @ryancohen @Carl_C_Icahn @DylanLeClair_ @1MarkMoss https://t.co/EG1FjRgbAU",1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
116,2023-02-28 22:03:07+00:00,https://twitter.com/NFTCRYPTOGOD/status/1630690085078220802,NFTCRYPTOGOD,Twitter for iPhone,,"$NFTART BURNED OVER 8 TRILLION TOKENS IN 24 HOURS 
@EnterNFT 

#enterart #NFTART #EnterShillGang #NFT #nftart #NFTcollections #nfts #crypto #airdrop #DeFi #bscgem #bsc #cryptocurrency #btc #eth #CMC #BULLISH #altcoin #100x #AVAX  #Avalanche #SHIB #Dogecoin #doge #Web3 #BSC #money https://t.co/r0Cn2Q3iTi",17,6,0,5,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
117,2023-02-28 22:02:32+00:00,https://twitter.com/CoinLordII/status/1630689939548676101,CoinLordII,Twitter for iPhone,Nevereverland,"Get us out of this damn range lol. #btc I’m playing both sides atm. got a short open from 23,700 and will  take a long if we wick below 22,700 and reclaim w bullish volume and a close above. I’ll let one stop out and the other run. This strategy works when your entries are good. https://t.co/v03Gx2QzXE",2,0,1,1,0.2903,"Sentiment(polarity=0.18928571428571428, subjectivity=0.425)"
118,2023-02-28 22:02:06+00:00,https://twitter.com/TradinginTime/status/1630689828764364807,TradinginTime,Tradeupdates,Donate to altoogle.eth,"#Ethereum $ETH

Over the last 7 days #ETH has 
mostly been showing Weakness
ETH is looking Bearish
and is Trending DOWN

The Down Trend is weakening 

Level of Interest
Target(HTF) $1,614.32
#Altoogle",0,0,0,0,-0.2732,"Sentiment(polarity=0.047222222222222214, subjectivity=0.28611111111111115)"
119,2023-02-28 22:01:26+00:00,https://twitter.com/DiiiBossCrypto/status/1630689662313308161,DiiiBossCrypto,Twitter for Android,,"Why I am Not so bearish on #BTC?
Because if I buy at current price and it dip to 11k like every bear shouts. I won't be selling at 11k and will add more.

But what happens if BTC doesn't Dip to 11k and start the rally? Bears cry 😢because they married their bias? 
#cryptocurrency",2,0,0,0,-0.8654,"Sentiment(polarity=0.25, subjectivity=0.3833333333333333)"
120,2023-02-28 22:00:38+00:00,https://twitter.com/HalloweenIn2008/status/1630689458797400064,HalloweenIn2008,Twitter Web App,,"We don't need another black swan event to see sub-$20k #BTC -- plenty of air for support

I don't expect it, but don't let yourself turn bearish simply based on a daily close below $20k, as it would still be within pre-FTX support lines https://t.co/uqk4zdXqMx",11,1,0,4,0.6597,"Sentiment(polarity=-0.05555555555555555, subjectivity=0.2634920634920635)"
