,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob,compoundRoBERTa
164,164,2022-09-13 19:51:28+00:00,https://twitter.com/killerpandapa/status/1569775792892125192,killerpandapa,Twitter Web App,"Galapagos, Ecuador","back to this trend. hidden bullish divergence (so long as it doesn't pump in the next 12 mins) and lps showing strong support. looking to long form here, will decide on tp later for now $2k is reasonable. ethereum eth ",11,2,0,2,0.7184,"Sentiment(polarity=0.04583333333333333, subjectivity=0.30833333333333335)",0.7978024
524,524,2022-09-10 15:18:15+00:00,https://twitter.com/2600hx/status/1568619871608664065,2600hx,Twitter for iPad,curious by nature #opsec,richard heanew pulsex pulsechain bullish update&amp; new wallet talk  via  crypto airdrop eth $hex hex richardheartwin  hexican pulsechain pulsecon,1,0,0,1,0.7125,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.28758544
93,93,2022-09-14 11:27:12+00:00,https://twitter.com/TheArabCrypto/status/1570011277870899202,TheArabCrypto,Twitter for iPhone,"Dubai, United Arab Emirates","the most bullish nfts on rarible owner is my friend, i am definitely buying a bunch with the utility they have    nfts nft dynamicnft nftart  opensea rarible eth ethereum",4,1,1,5,0.7096,"Sentiment(polarity=0.25, subjectivity=0.5)",0.9317269
492,492,2022-09-10 22:28:25+00:00,https://twitter.com/SteveFig22/status/1568728126259343361,SteveFig22,Twitter for iPhone,"Nashville, TN",first nft on arbitrumnova minted! ready to see  explode  comes with some pretty cool utility too  bearmarketclub eth gmx ,7,2,0,5,0.7088,"Sentiment(polarity=0.27812499999999996, subjectivity=0.6208333333333333)",0.9726847
138,138,2022-09-14 00:06:15+00:00,https://twitter.com/Larryy_Jones/status/1569839910739230721,Larryy_Jones,Twitter Web App,,"_van_ness funny how you human shift sides quickly, i thought you were so bullish on pow before now, soon eth might be planning to migrate to por (proof of randomness)  which  uses when it discovers it even better than pos, so yall will snitch on pos again ah ah",0,0,0,0,0.7003,"Sentiment(polarity=0.2708333333333333, subjectivity=0.525)",-0.2027839
24,24,2022-09-14 20:22:45+00:00,https://twitter.com/cyberspace2140/status/1570146051423707141,cyberspace2140,Twitter for Android,BlockchainCity,eth ethereum short trade : current price: $1590. target price range: $1000-1300. note: maybe wise to await 1d &amp; 12h candle close to confirm any bearish directional bias &amp; ensure that price is still closing under 1h 20ma. nfa. altcoin crypto ethmerge ,1,0,0,1,0.6908,"Sentiment(polarity=0.2333333333333333, subjectivity=0.5333333333333333)",0.080036975
226,226,2022-09-13 10:58:33+00:00,https://twitter.com/BahadirKilic11/status/1569641680483106817,BahadirKilic11,Twitter for Android,"Burbank, CA","fasten your belts,  are you ready for takeoff ethereum to $3k very soon!  this is the game changer move for the blockchain history! pow to pos will be a huge step! bullish on eth",3,0,0,3,0.6884,"Sentiment(polarity=0.11250000000000003, subjectivity=0.525)",0.9233313
333,333,2022-09-12 14:45:41+00:00,https://twitter.com/conorfkenny/status/1569336451980234752,conorfkenny,TweetDeck,,"google is also excited about the ethereum merge.   as a sign of support for the upcoming ethereum merge, tech juggernaut google is marking the time left until the upgrade with a new countdown timer.  are you bullish on eth???",3,0,1,0,0.6848,"Sentiment(polarity=0.17045454545454544, subjectivity=0.40151515151515155)",0.9577045
78,78,2022-09-14 13:55:06+00:00,https://twitter.com/Cryptogamez_/status/1570048496966971397,Cryptogamez_,Twitter for iPhone,,"its official!!!!!  ive created a much needed new crypto term mooish  bearish  mooish   bullish   means you like a project but your not yet 100%, dyor, etc   this new alpha for shaww   nft nftcommunity nftartist crypto cryptocurrency eth ",2,0,0,6,0.6826,"Sentiment(polarity=0.15757575757575756, subjectivity=0.3696969696969697)",0.53891355
999,999,2022-09-06 18:16:46+00:00,https://twitter.com/KendineCrypto_/status/1567215246929960961,KendineCrypto_,Twitter for Android,Huginn Academy,usdt.d bearish harmonic pattern   eth bullish harmonic pattern olmas sebebiyle bu seviyeden longluyorum   eth ethereum $eth ,2,0,0,1,0.6808,"Sentiment(polarity=0.0, subjectivity=0.0)",-0.1528867
724,724,2022-09-08 13:01:03+00:00,https://twitter.com/AkshayArora1M/status/1567860569520357378,AkshayArora1M,Twitter Web App,,"the price movement of eth exhibits 7.31% bullish growth, the price of ethereum will reach $1775 thanks to the comeback rally, ethereum has a daily trading volume of $17.62 billion  crypto trending",1,0,0,1,0.6808,"Sentiment(polarity=0.1, subjectivity=0.1)",0.874612
805,805,2022-09-08 09:48:37+00:00,https://twitter.com/CryptoExpert101/status/1567812142513938432,CryptoExpert101,Twitter for iPhone,,i just realised that this september many projects have significant bullish milestones happening.   we all have heard of the cardano vasilhardfork + ethereum merge.   $atom $coti $kava $mina $eos (including evm eth compability) have extremely important launches this month..!!! ,13,3,1,4,0.6707,"Sentiment(polarity=0.5520833333333334, subjectivity=0.7916666666666666)",0.9569451
961,961,2022-09-07 03:27:06+00:00,https://twitter.com/DumsaniNtimban6/status/1567353741837205512,DumsaniNtimban6,Twitter for iPhone,"Durban, South Africa",cheemsinu is ready for the next leg up stay tuned  bullish 1000xgem cryptocurrency metaverse eth themerge bsc avax,0,0,0,0,0.6705,"Sentiment(polarity=0.1, subjectivity=0.25)",0.52159935
134,134,2022-09-14 00:50:13+00:00,https://twitter.com/coincondition/status/1569850974625271817,coincondition,IFTTT,"Sydney, New South Wales","bullish (delayed alert by 3d)   eth  get 5% discount in fees @ ftx:   any views expressed are personal entertainment views &amp; shouldn't form basis for making investment decisions, nor be construed as a recommendation or advice to engage in investment tran",0,0,1,0,0.6705,"Sentiment(polarity=0.0, subjectivity=0.3)",-0.31177655
718,718,2022-09-08 14:00:58+00:00,https://twitter.com/CryptoSignalMs/status/1567875644960145409,CryptoSignalMs,Zapier.com,, eth - signal our trends report bullish reversal signals (buying opportunity) for $eth at price 1620.6979867709324    retweet if you're still holding!   learn more:  ,0,0,0,1,0.6696,"Sentiment(polarity=0.5, subjectivity=0.5)",0.35536364
691,691,2022-09-08 19:28:47+00:00,https://twitter.com/0xK01/status/1567958146051620868,0xK01,Twitter for iPhone,,  roadmap released today and theres some bullish catalysts   really liking the website and how much time the dev is putting in behind the scenes so its defiantly worth an ape at only 14k mcap!      $eth eth 1000xgem ,3,1,0,0,0.665,"Sentiment(polarity=0.06, subjectivity=0.44000000000000006)",0.9806172
732,732,2022-09-08 11:54:24+00:00,https://twitter.com/Theo_REKT/status/1567843792929148929,Theo_REKT,Twitter for iPhone,Switzerland,not a eth maxi but proud to have 4+ eth pre merge. bullish! ,0,0,0,0,0.6643,"Sentiment(polarity=1.0, subjectivity=1.0)",0.9280529
51,51,2022-09-14 17:34:21+00:00,https://twitter.com/MMA122020/status/1570103675300847617,MMA122020,Twitter for iPhone,The Moon,best tas expecting a mega crash after eth merge while few of them expecting a bull run  have a plan for both scenarios,0,0,0,0,0.6597,"Sentiment(polarity=0.4, subjectivity=0.2)",-0.23276421
951,951,2022-09-07 05:35:54+00:00,https://twitter.com/2bb_art/status/1567386152813957120,2bb_art,Twitter for Android,,"woke upt to a bullish $mikoto chart and 7546 messages in the telegram, wow. one helluva community! check the macd and stochastic..this about to make another run and possible the big one. if you were waiting, the time is now. $mikoto is about to take off! eth 1000x community ",12,6,1,3,0.658,"Sentiment(polarity=0.041666666666666664, subjectivity=0.7000000000000001)",0.9536659
228,228,2022-09-13 10:47:11+00:00,https://twitter.com/RetardsAndDegen/status/1569638818701266945,RetardsAndDegen,Twitter Web App,Moon,"reasons why themerge is bullish:  reduction of token issuance by 90% (triple halving) environmentally friendly, energy usage reduction by 99.95% staking apr expected 9-12%  $eth becomes deflationary coming surge, verge, purge and splurge  ethmerge ethereummerge eth ",2,1,0,0,0.6486,"Sentiment(polarity=0.1375, subjectivity=0.45)",0.71806055
964,964,2022-09-07 03:03:31+00:00,https://twitter.com/DegensVerse/status/1567347806679040002,DegensVerse,Twitter for iPhone,"Scottsdale, Arizona","hexfloki what a sexy entry, dips are getting slayed, the time to ape is now. ath after ath!! based team, lit community and a bullish chart! next stop 500k then straight to 1 mil! tomorrows going to be a big day!! eth, altcoin, floki, hex, 100xgems ",19,7,0,2,0.6449,"Sentiment(polarity=0.306640625, subjectivity=0.375)",0.9158489
456,456,2022-09-11 09:00:12+00:00,https://twitter.com/dr_manhattan69/status/1568887120479019015,dr_manhattan69,Twitter Web App,"England, United Kingdom",i dont even need to type verses for this one.... charts dont lie!! no cg/ no cmc! huge marketing deal done!! news next week!! bullrun $wait eth dextools bullish _wait ,20,12,0,28,0.6437,"Sentiment(polarity=0.31250000000000006, subjectivity=0.45)",0.48148003
653,653,2022-09-09 04:48:00+00:00,https://twitter.com/CryptoFletch/status/1568098874698391556,CryptoFletch,Twitter Web App,,love all the bullish posting eth $btc,0,0,0,1,0.6369,"Sentiment(polarity=0.5, subjectivity=0.6)",0.96075547
528,528,2022-09-10 14:01:16+00:00,https://twitter.com/Starlightcrypt0/status/1568600497799499777,Starlightcrypt0,Twitter Web App,,i called it at the pointer. i am calling it again. the community is roaring. the team is delivering.  you love the second leg and posted for it.  this one has massive potential. fees coming from dapp doing buybacks and burning is bullish. eth tsuka eth spillways ,25,11,0,5,0.6369,"Sentiment(polarity=0.125, subjectivity=0.65)",0.9665865
731,731,2022-09-08 11:56:01+00:00,https://twitter.com/Humayuuunn/status/1567844203836710913,Humayuuunn,Twitter Web App,United Arab Emirates," today dxy is negative, so whole market will be super bullish, in my opinion. try to play in top 5 or maximum top 10. if eth gives body of candle 1h close above 1660 you can take a long position with target 1 is 1703 and target 2 is 1763.",1,0,0,2,0.6369,"Sentiment(polarity=0.16904761904761906, subjectivity=0.4238095238095238)",0.6396623
550,550,2022-09-10 08:30:21+00:00,https://twitter.com/Moon_Whales_/status/1568517220224868354,Moon_Whales_,Twitter Web App,DM for VIP channel ,"rvn breaking out in weekly tf, eth miners are focusing their mining power on rvn etc flux ergo etc.. huge volumes rising as good momentum for bullish trend, keep an eye on ",1,0,0,0,0.6369,"Sentiment(polarity=0.55, subjectivity=0.75)",0.7155185
599,599,2022-09-09 17:45:37+00:00,https://twitter.com/CStacey91/status/1568294570324107264,CStacey91,Twitter for iPhone,USA,i love seeing all the shitcoinery bullish shitcoins shitcoinsforlife eth ethereum ethereummerge,0,0,0,1,0.6369,"Sentiment(polarity=0.5, subjectivity=0.6)",0.1408537
936,936,2022-09-07 09:03:31+00:00,https://twitter.com/TrueGemHunter/status/1567438401422430209,TrueGemHunter,Twitter for Android,,"really bullish chart      5% tax, ownership rennounced lp locked  take a look:   telegram:   gems hodl cryptocurrency eth ",31,19,4,24,0.6369,"Sentiment(polarity=0.2, subjectivity=0.2)",0.760606
130,130,2022-09-14 01:29:55+00:00,https://twitter.com/julepsinjanuary/status/1569860963750363138,julepsinjanuary,Twitter for Android,"Charlotte, NC, USA",forever bullish on my  brewcrew nftutility nftease eth ether nftfamily nftcommunity web3 nft nftpfp nftpp 3dart brewskis  ,5,0,0,3,0.6369,"Sentiment(polarity=0.0, subjectivity=0.0)",0.62773824
574,574,2022-09-09 23:21:25+00:00,https://twitter.com/Bryan__hanks/status/1568379078276952065,Bryan__hanks,Twitter for Android,," it will definitely be eth, but then i will be holding longer than 2024. it's upcoming update (merger) has gotten me really bullish, i expect to see gems like $cvp getting impacted by this, been that it is an erc-20 token.",1,0,0,0,0.6249,"Sentiment(polarity=0.1, subjectivity=0.35)",0.8994449
190,190,2022-09-13 15:46:09+00:00,https://twitter.com/cryptosanthoshK/status/1569714057300824064,cryptosanthoshK,Twitter for Android,,bullish on eth nft projects that mints out in a free mint and community riding all the way to the top.   shill me some nft projects under radar.,14,5,0,5,0.6249,"Sentiment(polarity=0.45, subjectivity=0.65)",-0.34668964
866,866,2022-09-07 22:05:00+00:00,https://twitter.com/Crypto_Altruism/status/1567635068851556356,Crypto_Altruism,Twitter Web App,,"there is a lot of talk about whether the ethereum merge is bullish or bearish for eth investors.  regardless of the market impacts, with a ~99.95% reduction in energy usage, it cannot be understated how important this is in creating a more sustainable web3 ecosystem.",8,0,0,2,0.6249,"Sentiment(polarity=0.45, subjectivity=0.75)",0.76045465
949,949,2022-09-07 05:46:44+00:00,https://twitter.com/BscCroge/status/1567388881582014464,BscCroge,Twitter for iPhone,, so bullish on uzume. based dev and amazing community! uzume eth erc erc20 gem,0,0,0,0,0.6239,"Sentiment(polarity=0.7500000000000001, subjectivity=0.9)",0.9834966
413,413,2022-09-11 19:22:47+00:00,https://twitter.com/weldingcrypto/status/1569043798608515072,weldingcrypto,Twitter for Android,Ξthereum Blockchain Ξ42007,your mom was over last night and she had me feeling good!  i'm bullish on your mom!   yourmom yourmomnft nfts nft  nftcommunity nftproject nftcollection eth ,59,15,0,7,0.6103,"Sentiment(polarity=0.5, subjectivity=0.33333333333333337)",0.96048504
124,124,2022-09-14 03:30:00+00:00,https://twitter.com/Crypto_AtoZ_/status/1569891184453079040,Crypto_AtoZ_,Twitter Web App,,in approximately 24h: eth merge the ethereum merge is a bullish event for eth: - 99.9% less energy consumption - deflationary thanks to eip 1559  but will not lower gas fees yet. for that we need sharding which is anticipated for 2023 and requires the merge!,1,0,0,2,0.6095,"Sentiment(polarity=-0.10555555555555556, subjectivity=0.2888888888888889)",0.6197662
373,373,2022-09-12 05:41:39+00:00,https://twitter.com/theklineventure/status/1569199540036681731,theklineventure,Twitter for iPhone,,"the merge is not priced in for eth long term   the fact that the eth community can execute on something like the merge is incredibly bullish  dont try and play short term. buy and hold. if youre waiting, buy the traders bags right after the merge executes  notfinancialadvice",75,5,2,3,0.5994,"Sentiment(polarity=0.2839285714285714, subjectivity=0.5339285714285714)",0.38773596
