,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
64,241,2022-09-13 07:23:25+00:00,https://twitter.com/FusionMarkets/status/1569587539933003776,FusionMarkets,Semrush Social Media Tool,Australia,"#ETHMerge is less than 43 hours away.

Despite seeing outflows of #ETH last week, we're still seeing Ethereum's open interest market remain strong. 

Will the Merge be bullish or bearish for #Ethereum? ",1,0,0,0,0.743,"Sentiment(polarity=0.06666666666666665, subjectivity=0.3416666666666667)"
65,520,2022-09-10 16:19:19+00:00,https://twitter.com/pouriacryptoir/status/1568635237948588033,pouriacryptoir,Twitter for Android,,"Approximately %5 is enough for one position. I'm not risky person and saved my profit on $ETH on _Official
- - -
#Ethereum #ETHMerge #Ether #eth #MONEY #Futures #Bybit #shorts #Trader #Crypto #CryptoNews #Marketing #PHOTOS #Rocket #Dubai #Bullish ",4,1,0,3,0.7424,"Sentiment(polarity=0.0, subjectivity=0.5)"
66,101,2022-09-14 09:30:37+00:00,https://twitter.com/DeSpaceDefi/status/1569981935887286273,DeSpaceDefi,SocialPilot.co,Worldwide,"Everyone is talking about #TheMerge - but what exactly is it?

We break it down in our latest article on DeSpace University 👇

Is the Merge #bullish or #bearish? Share your thoughts in the comments ✨

#eth #ethereum #merge #pow #pos #crypto #web3
",9,5,1,7,0.7278,"Sentiment(polarity=0.19814814814814816, subjectivity=0.4796296296296297)"
67,625,2022-09-09 13:17:15+00:00,https://twitter.com/CesarDemetrio16/status/1568227034668892168,CesarDemetrio16,Twitter Web App,México,"180 EHMA holding the line (bullish), went from 20.5k to 19k during this sell off

$BTC and $ETH holding good levels and currently breaking out (bitcoin with more strength)

Not much about $USDT dominance.. bouncing around

If #ETH makes a HH, I don't think we will see the low 1ks ",0,0,0,0,0.7264,"Sentiment(polarity=0.21999999999999997, subjectivity=0.4)"
68,164,2022-09-13 19:51:28+00:00,https://twitter.com/killerpandapa/status/1569775792892125192,killerpandapa,Twitter Web App,"Galapagos, Ecuador","Back to this trend. Hidden bullish divergence (so long as it doesn't pump in the next 12 mins) and LPS showing strong support. Looking to long form here, will decide on TP later for now $2k is reasonable. #Ethereum #ETH ",11,2,0,2,0.7184,"Sentiment(polarity=0.04583333333333333, subjectivity=0.30833333333333335)"
69,524,2022-09-10 15:18:15+00:00,https://twitter.com/2600hx/status/1568619871608664065,2600hx,Twitter for iPad,curious by nature #opsec,RICHARD HEANEW PULSEX PULSECHAIN BULLISH UPDATE✅&amp; NEW WALLET TALK  via  #crypto #airdrop #eth $hex #hex #RichardHeartWin  #hexican #pulsechain #pulsecon,1,0,0,1,0.7125,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
70,93,2022-09-14 11:27:12+00:00,https://twitter.com/TheArabCrypto/status/1570011277870899202,TheArabCrypto,Twitter for iPhone,"Dubai, United Arab Emirates","The most bullish nfts on rarible owner is my friend, I am definitely buying a bunch with the utility they have 💹 🔥  #NFTs #NFT #dynamicnft #nftart  #opensea #rarible #eth #Ethereum",4,1,1,5,0.7096,"Sentiment(polarity=0.25, subjectivity=0.5)"
71,492,2022-09-10 22:28:25+00:00,https://twitter.com/SteveFig22/status/1568728126259343361,SteveFig22,Twitter for iPhone,"Nashville, TN",First nft on #ArbitrumNova minted! Ready to see  explode 🔥🔥 comes with some pretty cool utility too 💪🏽 #bearmarketclub #eth #gmx ,7,2,0,5,0.7088,"Sentiment(polarity=0.27812499999999996, subjectivity=0.6208333333333333)"
72,138,2022-09-14 00:06:15+00:00,https://twitter.com/Larryy_Jones/status/1569839910739230721,Larryy_Jones,Twitter Web App,,"_van_ness Funny how you human shift sides quickly, I thought you were so bullish on PoW before now, soon #ETH might be planning to migrate to PoR (proof of Randomness)  which  uses when it discovers it even better than PoS, so yall will snitch on PoS again ah ah",0,0,0,0,0.7003,"Sentiment(polarity=0.2708333333333333, subjectivity=0.525)"
73,24,2022-09-14 20:22:45+00:00,https://twitter.com/cyberspace2140/status/1570146051423707141,cyberspace2140,Twitter for Android,BlockchainCity,#ETH #Ethereum #Short #Trade : Current price: $1590. Target price range: $1000-1300. NOTE: Maybe wise to await 1d &amp; 12H candle close to confirm any bearish directional bias &amp; ensure that price is still closing under 1H 20MA. #NFA. #altcoin #Crypto #ETHMerge ,1,0,0,1,0.6908,"Sentiment(polarity=0.2333333333333333, subjectivity=0.5333333333333333)"
74,226,2022-09-13 10:58:33+00:00,https://twitter.com/BahadirKilic11/status/1569641680483106817,BahadirKilic11,Twitter for Android,"Burbank, CA","Fasten your belts,  are you ready for #TakeOff #Ethereum to $3k very soon! 
This is the game changer move for the #blockchain history! #pow to #pos will be a huge step! #bullish on #eth",3,0,0,3,0.6884,"Sentiment(polarity=0.11250000000000003, subjectivity=0.525)"
75,333,2022-09-12 14:45:41+00:00,https://twitter.com/conorfkenny/status/1569336451980234752,conorfkenny,TweetDeck,,"Google is also excited about the Ethereum Merge. 

As a sign of support for the upcoming Ethereum Merge, tech juggernaut Google is marking the time left until the upgrade with a new countdown timer.

Are you bullish on #ETH???",3,0,1,0,0.6848,"Sentiment(polarity=0.17045454545454544, subjectivity=0.40151515151515155)"
76,78,2022-09-14 13:55:06+00:00,https://twitter.com/Cryptogamez_/status/1570048496966971397,Cryptogamez_,Twitter for iPhone,,"IT’S OFFICIAL!!!!! ⭐️⭐️⭐️
I’ve created a much needed new crypto term #mooish

Bearish 🐻
Mooish 🐄 ✅
Bullish 🐂

Means you like a project but your not yet 100%, DYOR, etc 🤓

this new alpha for shaww😁

 #NFT #NFTCommunity #NFTartist #crypto #cryptocurrency #ETH ",2,0,0,6,0.6826,"Sentiment(polarity=0.15757575757575756, subjectivity=0.3696969696969697)"
77,999,2022-09-06 18:16:46+00:00,https://twitter.com/KendineCrypto_/status/1567215246929960961,KendineCrypto_,Twitter for Android,Huginn Academy,"USDT.d bearish harmonic pattern 

Eth bullish harmonic pattern olması sebebiyle bu seviyeden longluyorum 👀

#ETH #Ethereum $ETH ",2,0,0,1,0.6808,"Sentiment(polarity=0.0, subjectivity=0.0)"
78,724,2022-09-08 13:01:03+00:00,https://twitter.com/AkshayArora1M/status/1567860569520357378,AkshayArora1M,Twitter Web App,,"The price movement of #ETH exhibits 7.31% bullish growth,
The price of Ethereum will reach $1775 thanks to the comeback rally,
#Ethereum has a daily #trading volume of $17.62 billion

#Crypto #Trending",1,0,0,1,0.6808,"Sentiment(polarity=0.1, subjectivity=0.1)"
79,805,2022-09-08 09:48:37+00:00,https://twitter.com/CryptoExpert101/status/1567812142513938432,CryptoExpert101,Twitter for iPhone,,"I just realised that this September many projects have SIGNIFICANT Bullish Milestones happening. 

We all have heard of the #Cardano VasilHardFork + Ethereum Merge. 

$ATOM $COTI $KAVA $MINA $EOS (Including EVM #ETH Compability) have extremely important Launches this month..!!! ",13,3,1,4,0.6707,"Sentiment(polarity=0.5520833333333334, subjectivity=0.7916666666666666)"
80,961,2022-09-07 03:27:06+00:00,https://twitter.com/DumsaniNtimban6/status/1567353741837205512,DumsaniNtimban6,Twitter for iPhone,"Durban, South Africa",#CheemsInu is ready for the next leg up… stay tuned 😎📈 #Bullish #1000xgem #cryptocurrency #Metaverse #ETH #TheMerge #BSC #AVAX,0,0,0,0,0.6705,"Sentiment(polarity=0.1, subjectivity=0.25)"
81,134,2022-09-14 00:50:13+00:00,https://twitter.com/coincondition/status/1569850974625271817,coincondition,IFTTT,"Sydney, New South Wales","BULLISH (delayed alert by 3d)   #ETH

Get 5% discount in fees @ FTX: 

Any views expressed are personal entertainment views &amp; shouldn't form basis for making investment decisions, nor be construed as a recommendation or advice to engage in investment tran…",0,0,1,0,0.6705,"Sentiment(polarity=0.0, subjectivity=0.3)"
82,718,2022-09-08 14:00:58+00:00,https://twitter.com/CryptoSignalMs/status/1567875644960145409,CryptoSignalMs,Zapier.com,,"💪 #ETH - 🔹SIGNAL🔹 Our Trends report bullish reversal signals (buying opportunity) for $ETH at Price 1620.6979867709324 

🔁 Retweet if you're still Holding!

🟢 Learn More:  ",0,0,0,1,0.6696,"Sentiment(polarity=0.5, subjectivity=0.5)"
83,691,2022-09-08 19:28:47+00:00,https://twitter.com/0xK01/status/1567958146051620868,0xK01,Twitter for iPhone,,"

Roadmap released today and theres some bullish catalysts 👀

Really liking the website and how much time the dev is putting in behind the scenes so its defiantly worth an ape at only 14k mcap!





$ETH #ETH #1000xgem ",3,1,0,0,0.665,"Sentiment(polarity=0.06, subjectivity=0.44000000000000006)"
84,732,2022-09-08 11:54:24+00:00,https://twitter.com/Theo_REKT/status/1567843792929148929,Theo_REKT,Twitter for iPhone,Switzerland,"not a #ETH maxi but proud to have 4+ ETH pre merge.
Bullish! 🚀",0,0,0,0,0.6643,"Sentiment(polarity=1.0, subjectivity=1.0)"
85,51,2022-09-14 17:34:21+00:00,https://twitter.com/MMA122020/status/1570103675300847617,MMA122020,Twitter for iPhone,The Moon,Best TAs expecting a mega crash after #Eth merge while few of them expecting a bull run 😂 have a plan for both scenarios,0,0,0,0,0.6597,"Sentiment(polarity=0.4, subjectivity=0.2)"
86,951,2022-09-07 05:35:54+00:00,https://twitter.com/2bb_art/status/1567386152813957120,2bb_art,Twitter for Android,,"Woke upt to a bullish $Mikoto chart and 7546 messages in the Telegram, wow. One helluva community! Check the MACD and Stochastic..this about to make another run and possible the big one. If you were waiting, the time is now. $Mikoto is about to take off! #ETH #1000x #community ",12,6,1,3,0.658,"Sentiment(polarity=0.041666666666666664, subjectivity=0.7000000000000001)"
87,228,2022-09-13 10:47:11+00:00,https://twitter.com/RetardsAndDegen/status/1569638818701266945,RetardsAndDegen,Twitter Web App,Moon,"Reasons why #TheMerge is bullish: 
👉Reduction of Token Issuance by 90% (Triple Halving)
👉Environmentally friendly, energy usage reduction by 99.95%
👉Staking APR expected 9-12%
👉 $ETH becomes deflationary
👉coming Surge, Verge, Purge and Splurge

#ETHMerge #EthereumMerge #ETH ",2,1,0,0,0.6486,"Sentiment(polarity=0.1375, subjectivity=0.45)"
88,964,2022-09-07 03:03:31+00:00,https://twitter.com/DegensVerse/status/1567347806679040002,DegensVerse,Twitter for iPhone,"Scottsdale, Arizona","#HEXFlOKI what a sexy entry, dips are getting slayed, the time to ape is now. ATH after ATH!! Based team, lit community and a bullish chart! Next stop 500k then straight to 1 mil! Tomorrow’s going to be a big day!! #ETH, #Altcoin, #Floki, #HEX, #100xGems ",19,7,0,2,0.6449,"Sentiment(polarity=0.306640625, subjectivity=0.375)"
89,456,2022-09-11 09:00:12+00:00,https://twitter.com/dr_manhattan69/status/1568887120479019015,dr_manhattan69,Twitter Web App,"England, United Kingdom",I dont even need to type verses for this one.... Charts DONT LIE!! NO CG/ NO CMC! huge marketing deal done!! news next week!! #BullRun $Wait #ETH #Dextools #bullish _Wait ,20,12,0,28,0.6437,"Sentiment(polarity=0.31250000000000006, subjectivity=0.45)"
90,653,2022-09-09 04:48:00+00:00,https://twitter.com/CryptoFletch/status/1568098874698391556,CryptoFletch,Twitter Web App,,Love all the bullish posting #ETH $BTC,0,0,0,1,0.6369,"Sentiment(polarity=0.5, subjectivity=0.6)"
91,528,2022-09-10 14:01:16+00:00,https://twitter.com/Starlightcrypt0/status/1568600497799499777,Starlightcrypt0,Twitter Web App,,"I called it at the pointer. I am calling it again. The community is roaring. The team is delivering.  you love the second leg and posted for it. 
This one has massive potential. Fees coming from dapp doing buybacks and burning is bullish.
#ETH #TSUKA #ETH #SPILLWAYS ",25,11,0,5,0.6369,"Sentiment(polarity=0.125, subjectivity=0.65)"
92,731,2022-09-08 11:56:01+00:00,https://twitter.com/Humayuuunn/status/1567844203836710913,Humayuuunn,Twitter Web App,United Arab Emirates," today DXY is negative, so whole market will be super bullish, in my opinion. try to play in top 5 or maximum top 10. if #eth gives body of candle 1H close above 1660 you can take a long position with target 1 is 1703 and target 2 is 1763.",1,0,0,2,0.6369,"Sentiment(polarity=0.16904761904761906, subjectivity=0.4238095238095238)"
93,550,2022-09-10 08:30:21+00:00,https://twitter.com/Moon_Whales_/status/1568517220224868354,Moon_Whales_,Twitter Web App,DM for VIP channel ,"#RVN breaking out in weekly TF, #ETH miners are focusing their mining power on #RVN #ETC #FLUX #ERGO etc.. huge volumes rising as good momentum for bullish trend, Keep an eye on👀🚀🚀 ",1,0,0,0,0.6369,"Sentiment(polarity=0.55, subjectivity=0.75)"
94,599,2022-09-09 17:45:37+00:00,https://twitter.com/CStacey91/status/1568294570324107264,CStacey91,Twitter for iPhone,USA,I love seeing all the #shitcoinery #Bullish #shitcoins #shitcoinsforlife #eth #Ethereum #EthereumMerge,0,0,0,1,0.6369,"Sentiment(polarity=0.5, subjectivity=0.6)"
95,936,2022-09-07 09:03:31+00:00,https://twitter.com/TrueGemHunter/status/1567438401422430209,TrueGemHunter,Twitter for Android,,"Really bullish chart 
 

💚 5% tax, ownership rennounced LP locked

Take a look:
 
Telegram:


#Gems #HODL #cryptocurrency #eth ",31,19,4,24,0.6369,"Sentiment(polarity=0.2, subjectivity=0.2)"
96,130,2022-09-14 01:29:55+00:00,https://twitter.com/julepsinjanuary/status/1569860963750363138,julepsinjanuary,Twitter for Android,"Charlotte, NC, USA",Forever #bullish on my  ❣️#BREWCREW #nftUTILITY #NFTease #eth #ether #nftfamily #NFTCommunity #Web3 #nft #nftpfp #nftpp #3Dart #brewskis 🍻 ,5,0,0,3,0.6369,"Sentiment(polarity=0.0, subjectivity=0.0)"
97,574,2022-09-09 23:21:25+00:00,https://twitter.com/Bryan__hanks/status/1568379078276952065,Bryan__hanks,Twitter for Android,," It will definitely be #ETH, but then I will be holding longer than 2024. It's upcoming update (merger) has gotten me really bullish, I expect to see gems like $CVP getting impacted by this, been that it is an erc-20 token.",1,0,0,0,0.6249,"Sentiment(polarity=0.1, subjectivity=0.35)"
98,190,2022-09-13 15:46:09+00:00,https://twitter.com/cryptosanthoshK/status/1569714057300824064,cryptosanthoshK,Twitter for Android,,"Bullish on #Eth #NFT projects that mints out in a free mint and community riding all the way to the top. 

Shill me some #NFT projects under radar.",14,5,0,5,0.6249,"Sentiment(polarity=0.45, subjectivity=0.65)"
99,866,2022-09-07 22:05:00+00:00,https://twitter.com/Crypto_Altruism/status/1567635068851556356,Crypto_Altruism,Twitter Web App,,"There is a lot of talk about whether the Ethereum merge is bullish or bearish for #ETH investors.

Regardless of the market impacts, with a ~99.95% reduction in energy usage, it cannot be understated how important this is in creating a more sustainable #web3 ecosystem.",8,0,0,2,0.6249,"Sentiment(polarity=0.45, subjectivity=0.75)"
100,949,2022-09-07 05:46:44+00:00,https://twitter.com/BscCroge/status/1567388881582014464,BscCroge,Twitter for iPhone,, So bullish on uzume. Based dev and amazing community! #uzume #eth #erc #erc20 #gem,0,0,0,0,0.6239,"Sentiment(polarity=0.7500000000000001, subjectivity=0.9)"
101,413,2022-09-11 19:22:47+00:00,https://twitter.com/weldingcrypto/status/1569043798608515072,weldingcrypto,Twitter for Android,Ξthereum Blockchain Ξ42007,"Your Mom was over last night and she had me feeling good! 
I'm bullish on your mom! 
 #YourMom #yourmomnft #NFTs #NFT 
#NFTCommunity #NFTProject #NFTcollection #ETH ",59,15,0,7,0.6103,"Sentiment(polarity=0.5, subjectivity=0.33333333333333337)"
102,124,2022-09-14 03:30:00+00:00,https://twitter.com/Crypto_AtoZ_/status/1569891184453079040,Crypto_AtoZ_,Twitter Web App,,"In approximately 24h: ETH merge
The #Ethereum merge is a bullish event for #ETH:
- 99.9% less energy consumption
- Deflationary thanks to EIP 1559

But will not lower gas fees yet.
For that we need Sharding which is anticipated for 2023 and requires the merge!",1,0,0,2,0.6095,"Sentiment(polarity=-0.10555555555555556, subjectivity=0.2888888888888889)"
103,373,2022-09-12 05:41:39+00:00,https://twitter.com/theklineventure/status/1569199540036681731,theklineventure,Twitter for iPhone,,"The merge is not priced in for #ETH long term 

The fact that the ETH community can execute on something like the merge is incredibly bullish

Don’t try and play short term. Buy and hold. If you’re waiting, buy the traders bags right after the merge executes

#notfinancialadvice",75,5,2,3,0.5994,"Sentiment(polarity=0.2839285714285714, subjectivity=0.5339285714285714)"
104,314,2022-09-12 17:13:34+00:00,https://twitter.com/FlashOblivion/status/1569373667146235904,FlashOblivion,Twitter Web App,, Super bullish on #eth merge,0,0,0,0,0.5994,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)"
